date,speaker,party,committee,text,url
2025-01-24,岩屋毅,自由民主党・無所属の会,本会議,○国務大臣（岩屋毅君） 第二百十七回国会に当たり、外交政策の所信を申し述べます。ウクライナ侵略が国際秩序を揺るがし、安全保障環境も厳しさを増す中、日米同盟の強化、自由で開かれたインド太平洋の実現に向けた同盟国、同志国との連携、グローバルサウスとの連携の三点を重視し、我が国の平和と地域の安定を実現し、国際社会を分断から協調に導く外交を展開してまいります。私は、昨年十一月にウクライナを訪問し、侵略の現場を前にして、力による一方的な現状変更は世界のどこであれ許されないとの思いを強くいたしました。国際社会の随所で法の支配に大きな挑戦がもたらされる中、粘り強い外交を通じ、法の支配に基づく国際秩序を回復し、地域及び国際社会の平和と安定を確保することが必要です。先般、私は、韓国、フィリピン及びパラオを訪問し、地域情勢に関する連携を確認しました。また、今週、米国、豪州、インドとの外相会談や日米豪印外相会合において、自由で開かれたインド太平洋の実現に向けた協力を確認したところです。引き続き、こうした積極的かつ戦略的な外交を進めてまいります。外交と防衛は国の根幹を成すものであり、車の両輪です。とりわけ、外...,https://kokkai.ndl.go.jp/txt/121705254X00120250124/10
2025-01-24,額賀福志郎,無所属,本会議,○議長（額賀福志郎君） 財務大臣加藤勝信君。〔国務大臣加藤勝信君登壇〕,https://kokkai.ndl.go.jp/txt/121705254X00120250124/11
2025-01-24,加藤勝信,自由民主党・無所属の会,本会議,○国務大臣（加藤勝信君） 令和七年度予算の御審議に当たり、財政政策の基本的な考え方について所信を申し述べますとともに、予算の大要を御説明申し上げます。日本経済は、三十三年ぶりの高水準の賃上げと過去最大規模の設備投資が実現するなど明るい兆しが見られており、これを確かなものとし、賃金上昇が物価上昇を安定的に上回り、賃上げと投資が牽引する成長型経済を実現していく必要があります。こうした中、全ての世代の現在及び将来にわたる賃金、所得の増加を最重要課題とし、省力化投資支援等の賃上げ環境の整備や成長分野における投資促進などにより、生産性や付加価値を高め、安定的に賃金、所得が増えていくメカニズムを構築してまいります。そのため、日本経済、地方経済の成長、物価高の克服及び国民の安心、安全の確保を柱として閣議決定した国民の安心・安全と持続的な成長に向けた総合経済対策と、その裏付けとなる令和六年度補正予算を迅速かつ適切に執行するとともに、令和七年度予算、そして令和七年度税制改正を着実に実行に移していく必要があると考えております。同時に、財政は国の信頼の礎であり、我が国を取り巻く諸課題に的確に対応するため、歳...,https://kokkai.ndl.go.jp/txt/121705254X00120250124/12
2025-01-24,額賀福志郎,無所属,本会議,○議長（額賀福志郎君） 国務大臣赤澤亮正君。〔国務大臣赤澤亮正君登壇〕,https://kokkai.ndl.go.jp/txt/121705254X00120250124/13
2025-01-24,赤澤亮正,自由民主党・無所属の会,本会議,○国務大臣（赤澤亮正君） 石破総理は、施政方針演説において、危機管理を確立し、賃上げと投資が牽引する成長型経済を実現するとともに、人財尊重を基軸として、楽しさを実現できる、バランスの取れた国づくりを目指すという決意を明らかにされました。我が国は、かつて、強さや豊かさを追求し幾多の国難を乗り越えてきましたが、直面する人口減少に伴う諸課題に対応するためには、新たに、国民一人一人にとっての楽しさという価値を重視する社会づくりが求められています。私は、こうした認識の下、全ての国民の皆様が安心、安全と楽しさを実感できる新しい日本を創ることを目指し、経済財政政策担当大臣として、所信を申し述べます。我が国経済は、現在、六百兆円超の名目ＧＤＰ、三十三年ぶりの高い水準となった賃上げが実現するなど、成長と分配の好循環が動き始めています。その一方、物価高が継続する中で、消費は力強い回復には至っておらず、あらゆる経済主体がデフレマインドを払拭して、コストカット型経済から脱却し、賃上げと投資が牽引する成長型経済に移行できるかどうかの分岐点にあります。こうした中、昨年十一月には、国民の安心・安全と持続的な成長に向...,https://kokkai.ndl.go.jp/txt/121705254X00120250124/14
2025-01-24,額賀福志郎,無所属,本会議,○議長（額賀福志郎君） 赤澤国務大臣から、発言を訂正したいとのことであります。これを許します。国務大臣赤澤亮正君。〔国務大臣赤澤亮正君登壇〕,https://kokkai.ndl.go.jp/txt/121705254X00120250124/15
2025-01-24,赤澤亮正,自由民主党・無所属の会,本会議,○国務大臣（赤澤亮正君） 一点訂正をさせていただきます。先ほど、また、少子化への対応は地方創生と表裏一体をなすものであり、若者や地方にも選ばれる地方と申し上げたようでございます。若者や女性にも選ばれる地方を構築してまいりますの誤りでございますので、謹んで訂正をさせていただきます。（拍手） ――――◇―――――,https://kokkai.ndl.go.jp/txt/121705254X00120250124/16
2025-01-24,鈴木隼人,自由民主党・無所属の会,本会議,○鈴木隼人君国務大臣の演説に対する質疑は延期し、来る二十七日午後一時から本会議を開きこれを行うこととし、本日はこれにて散会されることを望みます。,https://kokkai.ndl.go.jp/txt/121705254X00120250124/17
2025-01-24,額賀福志郎,無所属,本会議,○議長（額賀福志郎君） 鈴木隼人君の動議に御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121705254X00120250124/18
2025-01-24,額賀福志郎,無所属,本会議,○議長（額賀福志郎君） 御異議なしと認めます。よって、動議のとおり決まりました。本日は、これにて散会いたします。午後三時二十八分散会 ――――◇――――― 出席国務大臣内閣総理大臣石破茂君総務大臣村上誠一郎君法務大臣鈴木馨祐君外務大臣岩屋毅君財務大臣加藤勝信君文部科学大臣あべ俊子君厚生労働大臣福岡資麿君農林水産大臣江藤拓君経済産業大臣武藤容治君国土交通大臣中野洋昌君環境大臣浅尾慶一郎君防衛大臣中谷元君国務大臣赤澤亮正君国務大臣伊藤忠彦君国務大臣伊東良孝君国務大臣城内実君国務大臣坂井学君国務大臣平 将明君国務大臣林 芳正君国務大臣三原じゅん子君出席内閣官房副長官内閣官房副長官橘 慶一郎君,https://kokkai.ndl.go.jp/txt/121705254X00120250124/19
2025-01-24,会議録情報,,沖縄及び北方問題に関する特別委員会,本特別委員会は令和七年一月二十四日（金曜日）議院において、沖縄及び北方問題に関する対策樹立のため設置することに決した。一月二十四日本特別委員は議長の指名で、次のとおり選任された。上田英俊君國場幸之助君小林鷹之君島尻安伊子君鈴木貴子君鈴木隼人君西銘恒三郎君広瀬建君向山淳君若山慎司君新垣邦男君逢坂誠二君川内博史君川原田英世君篠田奈保子君西川将人君松木けんこう君屋良朝博君高橋英明君藤巻健太君許斐亮太郎君深作ヘスス君吉田宣弘君山川仁君赤嶺政賢君令和七年一月二十四日（金曜日） 午後零時九分開議出席委員委員長逢坂誠二君理事國場幸之助君理事島尻安伊子君理事鈴木貴子君理事新垣邦男君理事川内博史君理事屋良朝博君理事藤巻健太君理事許斐亮太郎君上田英俊君鈴木隼人君西銘恒三郎君広瀬建君向山淳君若山慎司君川原田英世君篠田奈保子君西川将人君松木けんこう君深作ヘスス君吉田宣弘君山川仁君赤嶺政賢君 ... 衆議院調査局第一特別調査室長松本邦義君 ――――――――――――― 一月二十四日逢坂誠二君が委員長に当選した。同日國場幸之助君島尻安伊子君鈴木貴子君新垣邦男君川内博史君屋良朝博君藤巻健太君許斐亮太郎君が理事に当選し...,https://kokkai.ndl.go.jp/txt/121703895X00120250124/0
2025-01-24,赤嶺政賢,日本共産党,沖縄及び北方問題に関する特別委員会,○赤嶺委員これより会議を開きます。衆議院規則第百一条第四項の規定によりまして、委員長が選任されるまで、私が委員長の職務を行います。これより委員長の互選を行います。,https://kokkai.ndl.go.jp/txt/121703895X00120250124/1
2025-01-24,鈴木貴子,自由民主党・無所属の会,沖縄及び北方問題に関する特別委員会,○鈴木（貴）委員動議を提出いたします。委員長の互選は、投票によらないで、逢坂誠二さんを委員長に推薦いたします。,https://kokkai.ndl.go.jp/txt/121703895X00120250124/2
2025-01-24,赤嶺政賢,日本共産党,沖縄及び北方問題に関する特別委員会,○赤嶺委員ただいまの鈴木貴子さんの動議に御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121703895X00120250124/3
2025-01-24,赤嶺政賢,日本共産党,沖縄及び北方問題に関する特別委員会,○赤嶺委員御異議なしと認めます。よって、逢坂誠二さんが委員長に御当選になりました。委員長逢坂誠二さんに本席を譲ります。〔逢坂委員長、委員長席に着く〕,https://kokkai.ndl.go.jp/txt/121703895X00120250124/4
2025-01-24,逢坂誠二,立憲民主党・無所属,沖縄及び北方問題に関する特別委員会,○逢坂委員長この際、一言御挨拶を申し上げます。ただいま委員各位の御推挙によりまして、今国会も引き続き委員長の重責を担うことになりました。本年は、戦後八十年の節目に当たり、当委員会としては、沖縄の振興などに関わる諸問題と北方領土問題について、意義ある審議を行っていきたいと思っております。委員各位の御支援と御協力を賜りまして、公正かつ円満な委員会運営に努めてまいる所存でございますので、何とぞよろしくお願い申し上げます。（拍手） ――――◇―――――,https://kokkai.ndl.go.jp/txt/121703895X00120250124/5
2025-01-24,逢坂誠二,立憲民主党・無所属,沖縄及び北方問題に関する特別委員会,○逢坂委員長これより理事の互選を行います。,https://kokkai.ndl.go.jp/txt/121703895X00120250124/6
2025-01-24,鈴木貴子,自由民主党・無所属の会,沖縄及び北方問題に関する特別委員会,○鈴木（貴）委員動議を提出いたします。理事は、その数を八名とし、委員長において指名されることを望みます。,https://kokkai.ndl.go.jp/txt/121703895X00120250124/7
2025-01-24,逢坂誠二,立憲民主党・無所属,沖縄及び北方問題に関する特別委員会,○逢坂委員長ただいまの鈴木貴子君の動議に御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121703895X00120250124/8
2025-01-24,逢坂誠二,立憲民主党・無所属,沖縄及び北方問題に関する特別委員会,○逢坂委員長御異議なしと認めます。よって、委員長は、理事に國場幸之助君島尻安伊子君鈴木貴子君新垣邦男君川内博史君屋良朝博君藤巻健太君許斐亮太郎君以上八名の方々を指名いたします。次回は、公報をもってお知らせすることとし、本日は、これにて散会いたします。午後零時十一分散会,https://kokkai.ndl.go.jp/txt/121703895X00120250124/9
2025-01-24,会議録情報,,北朝鮮による拉致問題等に関する特別委員会,本特別委員会は令和七年一月二十四日（金曜日）議院において、北朝鮮による拉致等に関する諸問題を調査し、その対策樹立に資するため設置することに決した。一月二十四日本特別委員は議長の指名で、次のとおり選任された。石橋林太郎君大空幸星君黄川田仁志君小泉進次郎君寺田稔君西村康稔君福田達夫君福原淳嗣君星野剛士君松野博一君三谷英弘君有田芳生君小熊慎司君篠原豪君下条みつ君原口一博君藤岡たかお君太 栄志君牧 義夫君西田薫君和田有一朗君岸田光広君向山好一君浜地雅一君上村英明君令和七年一月二十四日（金曜日） 午後零時十一分開議出席委員委員長牧 義夫君理事石橋林太郎君理事黄川田仁志君理事星野剛士君理事有田芳生君理事下条みつ君理事藤岡たかお君理事和田有一朗君理事向山好一君大空幸星君寺田稔君西村康稔君福田達夫君福原淳嗣君松野博一君三谷英弘君篠原豪君原口一博君太 栄志君西田薫君岸田光広君浜地雅一君上村英明君 ――――――――――――― 一月二十四日牧義夫君が委員長に当選した。同日石橋林太郎君黄川田仁志君星野剛士君有田芳生君下条みつ君藤岡たかお君和田有一朗君向山好一君が理事に当選した。――――――――――――― 本日...,https://kokkai.ndl.go.jp/txt/121705253X00120250124/0
2025-01-24,有田芳生,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○有田委員これより会議を開きます。衆議院規則第百一条第四項の規定によりまして、委員長が選任されるまで、私が委員長の職務を行います。これより委員長の互選を行います。,https://kokkai.ndl.go.jp/txt/121705253X00120250124/1
2025-01-24,石橋林太郎,自由民主党・無所属の会,北朝鮮による拉致問題等に関する特別委員会,○石橋委員動議を提出いたします。委員長の互選は、投票によらないで、牧義夫君を委員長に推薦いたします。,https://kokkai.ndl.go.jp/txt/121705253X00120250124/2
2025-01-24,有田芳生,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○有田委員ただいまの石橋林太郎君の動議に御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121705253X00120250124/3
2025-01-24,有田芳生,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○有田委員御異議なしと認めます。よって、牧義夫君が委員長に御当選になりました。〔拍手〕 委員長牧義夫君に本席を譲ります。〔牧委員長、委員長席に着く〕,https://kokkai.ndl.go.jp/txt/121705253X00120250124/4
2025-01-24,牧義夫,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○牧委員長この際、一言御挨拶を申し上げます。ただいま委員各位の御推挙によりまして、引き続き委員長の重責を担うことになりました。委員各位の御支援と御協力を賜りまして、公正かつ円満な委員会運営に努めてまいる所存でございます。何とぞよろしくお願い申し上げます。（拍手） ――――◇―――――,https://kokkai.ndl.go.jp/txt/121705253X00120250124/5
2025-01-24,牧義夫,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○牧委員長これより理事の互選を行います。,https://kokkai.ndl.go.jp/txt/121705253X00120250124/6
2025-01-24,石橋林太郎,自由民主党・無所属の会,北朝鮮による拉致問題等に関する特別委員会,○石橋委員動議を提出いたします。理事は、その数を八名とし、委員長において指名されることを望みます。,https://kokkai.ndl.go.jp/txt/121705253X00120250124/7
2025-01-24,牧義夫,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○牧委員長ただいまの石橋林太郎君の動議に御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121705253X00120250124/8
2025-01-24,牧義夫,立憲民主党・無所属,北朝鮮による拉致問題等に関する特別委員会,○牧委員長御異議なしと認めます。よって、委員長は、理事に石橋林太郎君黄川田仁志君星野剛士君有田芳生君下条みつ君藤岡たかお君和田有一朗君向山好一君以上八名の方々を指名いたします。次回は、公報をもってお知らせすることとし、本日は、これにて散会いたします。午後零時十三分散会,https://kokkai.ndl.go.jp/txt/121705253X00120250124/9
2025-01-24,会議録情報,,議院運営委員会,本国会召集日（令和七年一月二十四日）（金曜日）（午前零時現在）における本委員は、次のとおりである。委員長浜田靖一君理事村井英樹君理事田野瀬太道君理事井出庸生君理事井野俊郎君理事青柳陽一郎君理事道下大樹君理事吉田はるみ君理事中司宏君理事村岡敏英君上田英俊君鈴木隼人君高木啓君深澤陽一君三谷英弘君森下千里君五十嵐えり君伊藤俊輔君高松智之君長友よしひろ君金村龍那君臼木秀剛君吉田宣弘君山川仁君塩川鉄也君令和七年一月二十四日（金曜日）委員長の指名で、次のとおり小委員及び小委員長を選任した。国会法改正等及び国会改革に関する小委員浜田靖一君村井英樹君田野瀬太道君井出庸生君井野俊郎君青柳陽一郎君道下大樹君吉田はるみ君中司宏君村岡敏英君国会法改正等及び国会改革に関する小委員長浜田靖一君図書館運営小委員田野瀬太道君井野俊郎君鈴木隼人君三谷英弘君青柳陽一郎君道下大樹君吉田はるみ君中司宏君村岡敏英君図書館運営小委員長青柳陽一郎君院内の警察及び秩序に関する小委員田野瀬太道君井出庸生君高木啓君森下千里君青柳陽一郎君道下大樹君吉田はるみ君中司宏君村岡敏英君院内の警察及び秩序に関する小委員長道下大樹君庶務小委員村井英樹...,https://kokkai.ndl.go.jp/txt/121704024X00120250124/0
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長これより会議を開きます。第二百十七回国会は本日召集されました。これより、お手元に配付いたしてあります協議事項について、順次御協議願うことにいたします。まず、議席の件についてでありますが、各党から申出のありましたとおり、議長において仮議席を定めました。本日の本会議において議長が仮議席のとおり議席を定める旨宣告いたしますので、御了承願います。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/1
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、特別委員会設置の件についてでありますが、委員各々四十人よりなる東日本大震災復興・防災・災害対策に関する特別委員会、政治改革に関する特別委員会、委員各々二十五人よりなる沖縄及び北方問題に関する特別委員会、北朝鮮による拉致問題等に関する特別委員会、委員各々三十五人よりなる消費者問題に関する特別委員会、原子力問題調査特別委員会、地域活性化・こども政策・デジタル社会形成に関する特別委員会は、いずれも理事会で合意いたしましたとおり設置することとし、本日の本会議において議決するに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/2
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。なお、各特別委員会の委員の各会派割当て数は、お手元の印刷物のとおりであります。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/3
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、小委員会設置の件についてでありますが、今国会におきましても、前国会どおり、当委員会にお手元の印刷物にありますとおりの五小委員会を設置することとし、小委員及び小委員長の選任は、委員長において指名することに御一任願っておきたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/4
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。なお、各小委員の各会派割当ては、お手元の印刷物のとおりであります。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/5
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長公明党、れいわ新選組、日本共産党の方には各小委員会にオブザーバーとして御出席願うことといたします。また、今会期中における小委員、小委員長及び理事の辞任並びに補欠選任につきましても、委員長に御一任願っておきたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/6
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/7
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、各小委員会における参考人及び政府参考人出頭要求に関する件についてでありますが、各小委員会において参考人及び政府参考人の出席を求める必要が生じました場合には、その出席を求めることとし、日時、人選等につきましては、委員長に御一任願っておきたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/8
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/9
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、議事進行係の件についてでありますが、議事進行係は、従前どおり自由民主党・無所属の会にお願いすることとし、同会派の鈴木隼人君にお願いいたしたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/10
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/11
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、国務大臣の演説に関する件についてでありますが、本日の再開後の本会議において、内閣総理大臣の施政方針に関する演説、外務大臣の外交に関する演説、財務大臣の財政に関する演説、経済財政政策担当大臣の経済に関する演説をそれぞれ行うことに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/12
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/13
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、国務大臣の演説に対する質疑の件についてでありますが、国務大臣の演説に対する質疑は、来る二十七日及び二十八日の両日行うこととし、質疑者の数は、自由民主党・無所属の会一人、立憲民主党・無所属三人、日本維新の会一人、国民民主党・無所属クラブ一人、公明党一人、れいわ新選組一人、日本共産党一人とし、発言時間は、自由民主党・無所属の会、立憲民主党・無所属、日本維新の会、国民民主党・無所属クラブ、公明党の質疑者については各々三十五分以内、れいわ新選組、日本共産党の質疑者については各々二十分以内とし、発言順位は、来る二十七日は、まず立憲民主党・無所属の第一順位者、次に自由民主党・無所属の会、次に立憲民主党・無所属の第二順位者、次いで日本維新の会の順序で行い、来る二十八日は、まず立憲民主党・無所属の第三順位者、次に国民民主党・無所属クラブ、次に公明党、次にれいわ新選組、次いで日本共産党の順序で行うこととし、両日をもって国務大臣の演説に対する質疑を終了するに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X00120250124/14
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/15
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、本日の本会議の議事の順序について、事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121704024X00120250124/16
2025-01-24,築山信彦,,議院運営委員会,○築山事務総長まず、議長が議席を仮議席のとおりに指定されます。次に、特別委員会設置の件についてお諮りいたします。東日本大震災復興・防災・災害対策に関する特別委員会等七特別委員会の設置につきお諮りをいたしまして、全会一致でございます。以上で暫時休憩となります。午後二時に本会議を再開いたしまして、国務大臣の四演説が行われます。所要時間は、合計一時間二十七分程度とのことでございます。演説が終わりましたところで、動議により、国務大臣の演説に対する質疑は延期し、来る二十七日にこれを行うことを決定していただきます。本日の議事は、以上でございます。,https://kokkai.ndl.go.jp/txt/121704024X00120250124/17
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、本日の本会議は、午前十一時五十分予鈴、正午から開会いたします。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X00120250124/18
2025-01-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、次回の本会議の件についてでありますが、次回の本会議は、来る二十七日月曜日午後一時から開会することといたします。また、同日午前十一時理事会、正午から委員会を開会いたします。本日は、これにて散会いたします。午前十一時六分散会,https://kokkai.ndl.go.jp/txt/121704024X00120250124/19
