date,speaker,party,committee,text,url
2025-04-14,武藤容治,自由民主党・無所属の会,予算委員会,○武藤国務大臣御指摘のとおり、今般の関税措置は、国内のあらゆる産業、サプライチェーンの広範囲に大きな影響を及ぼすということはもう必然であると私は思っています。そういうことの中で、委員がおっしゃられるとおり、二月に鉄鋼、アルミの業界団体の方々、そして自動車業界のトップの方々とはこれまで二回、もう既に意見交換をさせていただいています。本来、今年は何としてでも物価上昇を上回る賃金をとにかく達成しなきゃいけないという背景もございますので、こういう関税の影響というものを極力、官民挙げて、トップ同士が連携を取りながら対策を打ち、そして下の段階までしっかり価格転嫁が進むように、この関税対策にも万全の措置をしていかなきゃいけないということで、総理からも御指示をいただいているところであります。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/11
2025-04-14,齋藤健,自由民主党・無所属の会,予算委員会,○齋藤（健）委員是非、産業界との間で溝が生じないように取り組んでいただけたらと思います。トランプ大統領が最初に当選をした二〇一六年ですが、そのとき、私は農林副大臣をやっていまして、トランプ氏が当選するとは思っていなかったものですから衝撃を受けまして、これから農産物で一体どういうことが起こるんだろうかということを大変危惧をいたしましたので、トランプさんに関する本を読みあさりました。その中に「トランプ自伝」というのがありまして、これは彼が四十歳のときに生い立ちから何から書いた本なんですけれども、その中で日本のことも言及されています。何と言っているかといいますと、日本は、何十年もの間、主として利己的な貿易政策でアメリカを圧迫することによって富を蓄えてきた、アメリカの指導者は、日本のこのやり方を十分理解することも、それにうまく対処することもできずにいるというのを四十歳のときに書いていて、私は、この頭の構造は今も変わっていないのではないかなと、日米の経済関係が劇的に変わっているにもかかわらず。今、彼は、そういう意味では、アメリカのこれまでの指導者ができなかったこの日本への対処というものをやろうと...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/12
2025-04-14,あべ俊子,自由民主党・無所属の会,予算委員会,○あべ国務大臣齋藤委員におかれましては、自民党の「街の本屋さんを元気にして、日本の文化を守る議員連盟」の幹事長として活動はもちろんのこと、経産大臣在任のときには、大臣直轄で書店の振興プロジェクトチームを立ち上げていただき、書店活性化に向けた活動を精力的に行ってくださいましたこと、心から感謝と敬意を表します。文科省といたしましては、書店は地域における文字、活字文化の発信拠点でございまして、書店数の減少は文字、活字の文化の振興を図る上で大変大きな影響があると私どもも考えておりまして、重要な課題だと思っておりまして、特に、文芸作品を題材にしました読書活動を行うなど、地域における文字、活字の文化の振興モデルを構築する取組を今年度より新たに行うことと文科省としてもしているところでございます。また、令和六年度の補正予算におきましては、書店を含む地域の様々な関係機関の連携、協働による読書を通じた町づくりを推進する取組を実施することとしておりまして、経済産業省など関係省庁としっかり連携しながら、重要な課題である書店の活性化を含む文字、活字文化の振興に向けて全力で施策を推進してまいります。以上でございま...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/13
2025-04-14,安住淳,立憲民主党・無所属,予算委員会,○安住委員長齋藤君、間もなく時間ですので、まとめてください。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/14
2025-04-14,齋藤健,自由民主党・無所属の会,予算委員会,○齋藤（健）委員少し早いですが、終わります。ありがとうございました。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/15
2025-04-14,安住淳,立憲民主党・無所属,予算委員会,○安住委員長これにて齋藤君の質疑は終了いたしました。次に、野田佳彦君。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/16
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員おはようございます。立憲民主党の野田佳彦でございます。今日は、総理、よろしくお願いをいたします。私は、第二次トランプ政権の関税政策に対する日本の対応に絞って質問をさせていただきたいというふうに思います。九〇年代と違った日米の経済関係については、今、齋藤委員の御指摘のとおりだというふうには思いますけれども、私は物すごく今回は危機を感じています。というのは、ちょうど今、春闘をやっていますよね。春闘で、物価高を超える賃上げ、これは官民挙げて実現しようとしている。日本にとっては至上命題でありますけれども、トランプ関税による先行き不透明感と、そして実体へのいろいろな様々な影響ということは、この賃上げの原資を削り取りかねないというふうに思っています。ましてや、後半は、これから中小にどうやって賃上げの波及をさせていくかという大事な局面でありますけれども、残念ながら、経営者のマインドとしては、冷たい水を浴びて、経営者の気持ちとしてはかなり冷え込んできているというふうに思います。とすると、物価高を超えた賃上げという、日本の経済の好循環のシナリオが根底から覆ってしまうという強い危機感を私は...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/17
2025-04-14,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣冷戦が終わった後、我々資本主義の陣営は、共産主義に勝利をしたということで、ある意味、そういう勝利感に浸っておったところがあったのではないかと思っております。それが今は大きく変わってきたということではないのでしょうか。そしてまた、中国の台頭ということは、当時、ここまでのことになるとは予測もつかなかった。経済においても、安全保障においても、大きく状況が根本から変わったということだと思っております。今までは、アメリカの認識としては、冷戦は終わった、しかしながら、その後もアメリカが日本というものに対して、彼らの意識からすれば庇護のようなものを行い、そしてまたその利益を享受してきたという認識がなければ、あのような対応、トランプ大統領の発言にはなってこないと思っております。それが根底から変わるということは、経済の面において、あるいは安全保障の面において、中国というものを念頭に置きながら、日本は、同盟関係を基本として、アメリカに何をもたらすことができるか、そしてまた、アメリカとともに世界にどのような役割を果たしていくかということ、今まで問われなかったことが問われているということだと...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/18
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員国難という御認識については、私も共有したいと思います。国難を突破するためには、私は、野党第一党としても、政府を後押しをする、協力をする用意があるということは、ここに、委員会で言明をしておきたいと思います。仮に、総理が訪米をしなければいけない、担当閣僚が訪米する、これは柔軟にもちろん我々も対応しようと思いますし、加えて、政策的にも、十七日には、中小企業の資金繰り支援の問題とか、あるいは雇用調整助成金の要件緩和など、具体的な政策提言もまとめて、そしてお示しをしたいと思っています。様々な協力をする用意があるということをここに改めて言明をしておきたいというふうに思います。その上で、先ほど、与野党党首会談について触れさせていただきました。すぐ実現していただいたことがあるんですね。それは、電話会談をすぐやるということ、これはやっていただきました。よかったと思います。もう一つは、強力な大臣の下に、鉱工業製品や、あるいは農産品を含めて、様々な分野を網羅する省庁横断的な精鋭を集めろ、そういう交渉体制をつくるべきである、結集すべきであるということを提言させていただきました。今般、タスクフォ...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/19
2025-04-14,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣先般の党首会談、そこにおいていろいろな御意見が披瀝をされました。今、野田代表が御指摘のように、電話会談をやる、そしてチームを立ち上げるということ、そういうことも、いろいろな御示唆をいただきながら実現してきたものでございます。今後とも、いろいろな御指摘を賜りながら、国難という事態に遭遇しておるわけでございますから、どうやって、これを政争の具にしないで、与野党共にこれに立ち向かっていくかという体制をつくってまいりたいと思っておりますので、今後ともよろしくお願いを申し上げます。そして、タスクフォースにつきましては、これもオール・ジャパンで臨んでいかねばならない。経産省であり、外務省であり、財務省であり、農林水産省であり。私は、全閣僚をメンバーといたしておりますが、それぞれの官庁で、所掌分野で何もやることはありませんなどということはないはずなのであって、それぞれの省庁において何ができるかということを徹底的に考えて、対応を構築してまいりたいというふうに考えておるところでございます。そしてまた、後ほどまた答弁申し上げるかと思いますが、昨日、私は、神戸で川崎重工に行ってまいりました...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/20
2025-04-14,赤澤亮正,自由民主党・無所属の会,予算委員会,○赤澤国務大臣まず、体制についてお尋ねがありました。四月八日に米国の関税措置に関する総合対策本部が設置されたことに続き、先週十一日にはタスクフォースが設置をされました。その目的ということですけれども、第二回総合対策本部において総理から発言があったように、タスクフォースは、米国との協議や、それから国内産業への支援策について集中的に検討するという観点から立ち上げたものでございまして、内閣官房長官とともに共同議長として検討を進めていくこととしており、早速、先週の十一日に第一回を開催したところです。そして、決意についてお尋ねがありました。先ほど齋藤委員からも御議論があったように、これはもう既に関税がかかっておりますので、日一日一日と我が国の企業の利益が削られていっているということで、早いにこしたことはない。一方で、いろいろな事情が、本当に、ある意味ころころ変わるところがあって、その時々で有効なカードとかいろいろなものが変わってまいります。時間の利益というものもあるかもしれません。そういうことも念頭に置きながら、我が国の国益にとって何が最もふさわしいのか、あるいは何が最も効果的か、そういうことを...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/21
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員赤澤大臣の一回目の交渉が大きく前進することを期待したいというふうに思いますけれども、私は、第一次トランプ政権以上に、第二次トランプ政権というのは、閣僚以下、イエスマンがそろっているというふうに思います。幾らお膳立てしてくれるのを待っていても、これは時間ばかりかかる可能性があります。むしろ、局面打開をするためには、やはりトップ同士の直談判が必要な場面が間違いなく来ると思いますので、総理におかれましても、これは是非、果敢にアメリカと交渉していただきますように要請をしておきたいというふうに思います。それででありますけれども、個別の、ちょっと幾つかの基本認識を問いたいと思うんです。アルミ、鉄鋼に対する追加関税、そして車に対する追加関税、加えて、いわゆる相互関税という、全品目を対象にという非常に乱暴な関税がありますよね。今は一律一〇パーですけれども、九十日以内には、交渉がうまくいかないと二四パーになるという、甚大な影響があるというふうに思います。でも、関税というのは、お互いの国同士が合意をして率を決めてきた経緯があって、勝手に一方的に変えるということは国際通商上のルール違反ではな...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/22
2025-04-14,岩屋毅,自由民主党・無所属の会,予算委員会,○岩屋国務大臣今般の合衆国の関税措置は、例えば、合衆国がＷＴＯ協定上約束している譲許税率を超える税率の関税を賦課するものであって、関税及び貿易に関する一般協定、ガット第二条などとの整合性に深刻な懸念があると考えております。その上で、これがＷＴＯ協定違反かどうかにつきましては、ＷＴＯの紛争解決手続を経て最終的に判断されるものでありますが、我が国としては、ＷＴＯ協定との整合性に深刻な懸念を有しているところでございます。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/23
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員深刻な懸念があるということを表明されましたね。では、深刻な懸念は必ず伝えなきゃいけないと思うんです、相手に。それを言わなかったら、私は違反をしている可能性が高いと思っているんですけれども、ルールを守らない国にルールを守っていませんねと言わなかったら、同罪だと思いますよ。そうならないように。特に、相互関税というのは私はむちゃくちゃだと思っていまして、それはもう赤信号で勝手に道路を渡るようなルール違反だと思います。ひどいルール違反だと思いますよ。それはおかしいんじゃないですかというところから始まるのが、私は交渉の基本中のキであるということをまず申し上げさせていただきたいというふうに思います。ルールを守ろうよという意味においては、これは車に関わることでありますけれども、二〇一九年の日米貿易協定、そして、その後の共同声明について触れたいというふうに思います。これは、要は、平たく言うと、自動車に対して第一次トランプ政権も高い関税を課そうとしていたときに、そうではなくて、例えば牛肉とか豚肉とか乳製品を含めて、ＴＰＰの加盟国並みに、アメリカは離脱しておりましたけれども、低い関税でいい...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/24
2025-04-14,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣いろいろな考え方があります。それは、委員が今、注意して言葉をお使いになりました。報復関税ということは言いたくないんだけれどもということに、委員のいろいろな含意がある。総理大臣として一国を担われた野田委員ならではの御見識だと私は思っております。要は、何が最も国益なのかということを考えていかねばなりませんし、私はホワイトハウスには何度か行ったことがありますが、実際にオーバルルーム、あるいは閣議の席で、大統領、そして副大統領、閣僚たちと話をした経験は初めてでございました。大統領制の国というのはこういうものなんだということをまざまざと見た思いがいたします。そこにおいて、直接選ばれた大統領の持っている強大な権限、そして、何もアンフェアな選ばれ方をしたわけではない、民主主義によって選ばれたという強烈な自負というものに対して、いかにして我が国の国益を守るか、そのときにどのような主張をどのように行うことが最も我が国の国益に資するものなのかということは、あらゆる観点から考えてまいりたいと思っております。先ほどおっしゃいますように、我が国として、日米貿易協定にこれがどういうふうな抵触をす...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/25
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員報復関税をしろとは私は決して言いません。対抗措置、うかつなことは言えないと思います。ですけれども、権利義務関係のリセット、協定とは何だったのか、それをあなたたちは守っているのかということは、これはきちっと物を言っていかなければいけない。そこから始まるのではないかなというふうに思うんですね。そこは改めて強調しておきたいというふうに思います。ですけれども、今、車に関しては、単なる関税だけではなくて、非関税障壁という捉え方をしている可能性もありますよね。電話会談が終わった後、トランプ大統領がＸに投稿をしていて、日本は車を全然買ってくれないみたいなことを、不平不満を書いていたじゃないですか。何でまたこんなことを言っているのかなと実は思いますよ。まだこの感覚なのかと。アメリカの車を含めて、あるいは欧州の車を含めて、日本に入ってくる車に関しては関税はゼロじゃないですか。それでもアメリカの車が一・数万台しか売れない、それに比べて欧州車はその十二倍売れている。なぜかというと、日本の仕様に対応しようとしているのが欧州の車であって、アメリカは、でかい上に、燃費が悪い上に、しかも、そういう努...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/26
2025-04-14,赤澤亮正,自由民主党・無所属の会,予算委員会,○赤澤国務大臣米については、国家貿易で輸入するミニマムアクセス米七十七万トン、今委員御指摘のとおりです。輸入差益のみで輸入し、関税は無税とするとともに、それ以外の輸入には一キログラム当たり三百四十一円の関税が課されているところでございます。米について、正確な事実関係を様々なレベルで米国政府にこれまで説明をしてきておりますが、委員の御指摘のような状況ということであります。我が国としては、トランプ大統領の発表を含め、米国における関税措置の内容を精査するとともに、我が国への影響を十分に分析しつつ、引き続き、米国に対して、措置の見直しを強く求めてまいります。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/27
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員根拠のない数字などが出てきた場合には直ちにその修正をしていく、訂正をしていくということを反復練習のようにやっていただきたいというふうに思います。もう一つは、これはちょっと、私は、やはり今回ベッセント長官と赤澤大臣がお会いする際には、場合によっては、為替の問題も交渉の材料で出てくる可能性があると思うんですね。かつて、一九八五年、プラザ合意で、双子の赤字に悩む、貿易赤字と財政赤字に悩むアメリカを助けよう、いわゆるドル高を是正しようということがプラザ合意だったと思いますけれども、今の米国は、第二プラザ合意のようなものを考えているのではないのか、ドル安にしていきたいなという思いが強いんじゃないか。日米の為替の問題でも、この種の言動を盛んにトランプ大統領はおっしゃっていますよね。ベッセント長官も、これはＸへの投稿で、日本は引き続き緊密な同盟国であり、関税、非関税障壁、通貨問題、政府補助金をめぐる生産的な取組を楽しみにしているという言い方をしていますので、やはり為替の問題については触れてくる可能性があると思うんです。為替条項は、いわゆるアメリカとカナダ、メキシコの結んだＵＳＭＣＡ、...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/28
2025-04-14,赤澤亮正,自由民主党・無所属の会,予算委員会,○赤澤国務大臣 ベッセント財務長官のＳＮＳへの投稿など、委員の御指摘した事実関係は承知はしておりますが、個別の事案について逐一コメントすることは差し控えたいと思います。その上で、為替については、第一次トランプ政権時と同様に、専門家である日米の財務大臣の間で緊密な連携を継続させていく旨、総理から二月の日米首脳会談後のトランプ大統領との共同記者会見において発言するとともに、その後のベッセント財務長官の総理表敬の際に、総理から同長官に同様の趣旨を伝えているところでございます。ということで、こうした事情を踏まえ、為替については、加藤大臣とベッセント財務長官との間で引き続き緊密に議論していくことになるというふうに考えております。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/29
2025-04-14,加藤勝信,自由民主党・無所属の会,予算委員会,○加藤国務大臣まず、今、赤澤大臣の方から日米交渉全体の中についての話はあったと思います。為替については、これまでも米国との間で、為替レートは市場において決定されること、為替レートの過度の変動や無秩序な動きは経済及び金融の安定に対して悪影響を与えるということについて認識を共有しているところでありますし、私との間でも、一月二十九日のビデオ会談で、為替についてはそれぞれの財務大臣の間で緊密に協議していくことを確認したところでございますので、今後とも、先ほど申し上げた共通認識に基づいて、日米間での意思疎通を積極的に図っていきたいと考えております。,https://kokkai.ndl.go.jp/txt/121705261X02120250414/30
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員財務大臣の御答弁としてはそういうことだと思うんですよね。日本は別に通貨安政策を取ってきたわけじゃないし、むしろ円買い介入が最近多かったという。紋切り型な物の言い方は、それはそうだと思います。ただ、やはり取引をする、交渉の中で為替を扱うこと自体は、もしかすると、私は、決して日本のマイナスではなくなる可能性もある。行き過ぎた円安が物価高の要因だとするならば、一定程度、為替の条項をどうするかということを、考えを巡らすことも一考の余地があるというふうに私は思っていますので、余り手のうちは、まだ示すことはないことはよく分かっていますけれども、そういう思いもあるということだけはお伝えをしておきたいというふうに思います。これは、日本とアメリカの経済問題のみならず、今回のトランプ政権における関税政策というのは世界中に大きな影響が出てくるわけでありまして、インフレと景気後退が同時並行のスタグフレーションになりかねない、なだらかな成長を世界経済がしてきたときにストップがかかって、長期の停滞にもなりかねないという大きな危機をやはり持っているんです。日米だけの交渉として、日本の国益だけの問題で...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/31
2025-04-14,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣御指摘のとおりでございます。今までの世界経済の秩序というものを根底から変えるというような、そういう可能性というのか危険性というのか、そういうものを含んでいるということはよく認識をいたしておるところでございます。そのときに、では、どういう対応が我が国の国益であり、世界全体の世界益というのか地球益というのか、そういうものであるかというものを併せて考えていかなければなりません。先ほどＡＳＥＡＮの国の御指摘もありました、齋藤委員から。と同時に、先般もイギリスのスターマー総理と話をしたところでございますが、アメリカに対してそういう信頼関係を持っている、同盟関係を持っている、しかしながら、今回のトランプ大統領の措置についてまた考え方が近似をしている、そういう国とよく連携を取っていくということは非常に大事なことだというふうに考えております。あわせまして、ＡＳＥＡＮ諸国との連携も極めて重要であります。これが世界の経済をどのように変えようとしているのか、ある意味、新自由主義というものが変わろうとしているというならば、それに代わる新たなルールとは何であるのかということについても我々は認識...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/32
2025-04-14,野田佳彦,立憲民主党・無所属,予算委員会,○野田（佳）委員自由貿易体制で、ある意味最も恩恵を受けてきた国が、私はアメリカだと思うんですね。やはり今も世界の最たる経済大国ですし、最近まで世界で一番元気な経済だったじゃないですか。大富豪もいっぱい生まれている国じゃありませんか。それが、トランプ大統領の認識は、ひどい扱いをずっと受けてきた、そういうある種被害妄想のような、一国のリーダーに対してそういう言い方をしては失礼かもしれませんが、そんな意識を持っていらっしゃって、だから今回のなりふり構わぬ関税政策に入ってきているというふうに思うんですね。これだけ経済的に豊かで、自由貿易の恩恵を一番受けてきた国。もちろん、一部の、地域によって、困難な人たちがいることもそのとおりだと思います。その人たちのために製造業を復活させようと必死であるということもよく分かります。でも、それは、あえて言えば、アメリカの再分配政策、国内政策の失敗じゃないですか。それをほかの国にかぶせて解決しようというやり方はやはりおかしいんですよ。おかしいことはおかしいと私はやはり言っていかなければ、逆に、同盟国だからこそ、きちっと物を言っていかなければいけないのではないか。...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/33
2025-04-14,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣そのとおりです。ただ、私どもは、トランプ大統領が、日本の言うことなら聞こう、そういうような考えになるようにする努力はしていかねばなりません。それは、すり寄るとかこびるとかいう話ではなくて、先ほど野田委員が非関税障壁のお話をなさいました。では、それは一体何なんだと。例えば、電気自動車をトランプ大統領が好きか嫌いかは別として、では、日本で電気自動車なるものの急速充電をしようとしたときに、アメリカ製の車だとどうなるのとか安全基準はどうなるのとか、そういう彼らが非関税障壁と思っているものに対して我が国はこう対応するというのは、早急にきちんと出していかねばならない。そういうことにエクスキューズを求めていくとするならば、我が国はどのような対応をするのかということについて、答えを引き延ばすのではなくて、我が国はこのように考えるということを的確に示す必要もあるのだと思っております。そして、アメリカ・アローンというお話をなさいました。委員と私と同年代なので、それでは、七〇年代の日米の繊維交渉というのは何だったんだろうかということを想起するのでありますけれども、そのときのアメリカと今のア...,https://kokkai.ndl.go.jp/txt/121705261X02120250414/34
