date,speaker,party,committee,text,url
2025-05-15,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、本日の本会議は、午後零時五十分予鈴、午後一時から開会いたします。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02720250515/3
2025-05-15,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、次回の本会議及び委員会は、追って公報をもってお知らせいたします。なお、明十六日金曜日午前十一時から理事会を開会いたします。本日は、これにて散会いたします。午後零時二分散会,https://kokkai.ndl.go.jp/txt/121704024X02720250515/4
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） ただいまから議院運営委員会を開会いたします。まず、理事の補欠選任についてお諮りいたします。委員の異動に伴い理事が二名欠員となっておりますので、この際、その補欠選任を行いたいと存じます。割当て会派推薦のとおり、石橋通宏君及び伊藤孝江君を理事に選任することに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714024X01920250514/1
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 御異議ないと認め、さよう決定いたします。---,https://kokkai.ndl.go.jp/txt/121714024X01920250514/2
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 次に、立法事務費の交付を受ける会派の認定に関する件を議題といたします。事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121714024X01920250514/3
2025-05-14,小林史武,,議院運営委員会,○事務総長（小林史武君） 立法事務費の交付を受ける会派の認定は、国会における各会派に対する立法事務費の交付に関する法律の規定により、議院運営委員会の議決によって決定することになっております。今回、新たに「令月会」から立法事務費の交付を受ける会派としての所定の届出がございましたので、本委員会の認定について御決定をお願いいたします。,https://kokkai.ndl.go.jp/txt/121714024X01920250514/4
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 本件につき御意見のある方は御発言を願います。,https://kokkai.ndl.go.jp/txt/121714024X01920250514/5
2025-05-14,石橋通宏,立憲民主・社民・無所属,議院運営委員会,○石橋通宏君立憲民主・社民・無所属の石橋通宏です。ただいま議題となりました立法事務費の交付を受ける会派の認定に関する件について意見表明させていただきます。まず、結論から申し上げて、今回届出のあった一人会派への立法事務費の交付については賛成をいたします。しかしながら、前回、三月十四日の審議の際にも意見表明させていただきましたけれども、我が会派はかねてから、一人会派への立法事務費の交付について強い問題意識を持ち、課題提起をしてまいりました。そもそも、参議院の先例集では、「院内において議員が会派を結成するには、二人以上の議員をもってすることを要する。」と規定されておりまして、参議院の構成、運営上の様々な事項について割当て、配分の対象となり、立法活動の基本となるのは会派であり、参議院に当たっては、所属議員が一人だけの会派は、各派に属しない議員扱いになり、制度上会派として認められておりません。にもかかわらず、立法事務費の交付に関する法律の適用に限り一人会派に対しても立法事務費を交付することは、それが実質的に同法第一条第二項が禁止する議員個人への交付になってしまうことからも、強い懸念を重ねて表明せ...,https://kokkai.ndl.go.jp/txt/121714024X01920250514/6
2025-05-14,高木かおり,日本維新の会,議院運営委員会,○高木かおり君日本維新の会の高木かおりです。私は、ただいま議題となりました立法事務費の交付を受ける会派の認定に関する件について反対の立場から意見表明をいたします。今回新たに認定を受けようとするものは、所属議員が一人しかいないいわゆる一人会派です。令和五年度版参議院先例集一一三では、「院内において議員が会派を結成するには、二人以上の議員をもってすることを要する。議員の任期満了、辞職等により会派の所属議員が一名となったときは、その会派は解消する。」となっており、したがって、会派は所属議員が二人以上でなければなりません。確かに、立法事務費の交付に関する法律では一人会派でも認めることになっておりますが、実際、一人会派を認めてしまうと、国会議員の給料、年収およそ二千万、調査研究広報滞在費年一千二百万円に加えて、さらに立法事務費が月六十五万円、年間にすると七百八十万円、合わせると年間およそ四千万円が一人の国会議員に与えられることになります。しかも、この立法事務費は、何にどれだけ、そしてどのように使用したか一切報告、公表を求められておらず、使い道の制限もありません。つまり、国会議員が何に使ってもいい...,https://kokkai.ndl.go.jp/txt/121714024X01920250514/7
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 他に御発言ございませんか。──他に御発言がなければ、これより採決を行います。本件につきましては、事務総長説明のとおり、令月会を立法事務費の交付を受ける会派と認定することに賛成の諸君の起立を願います。〔賛成者起立〕,https://kokkai.ndl.go.jp/txt/121714024X01920250514/8
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 多数と認めます。よって、さよう決定いたしました。---,https://kokkai.ndl.go.jp/txt/121714024X01920250514/9
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 次に、本会議における議案の趣旨説明聴取及び質疑に関する件を議題といたします。本件につきましては、理事会において協議いたしました結果、公益通報者保護法の一部を改正する法律案につき、本日の本会議においてその趣旨説明を聴取するとともに、立憲民主・社民・無所属一人十五分、日本維新の会、国民民主党・新緑風会及び日本共産党各々一人十分の質疑を順次行うことに意見が一致いたしました。理事会申合せのとおり決定することに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714024X01920250514/10
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 御異議ないと認め、さよう決定いたします。---,https://kokkai.ndl.go.jp/txt/121714024X01920250514/11
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 次に、本日の本会議の議事に関する件を議題といたします。事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121714024X01920250514/12
2025-05-14,小林史武,,議院運営委員会,○事務総長（小林史武君） 御説明申し上げます。本日の議事は、最初に、公益通報者保護法の一部を改正する法律案の趣旨説明でございます。まず、日程に追加して提出者の趣旨説明を求めることを異議の有無をもってお諮りいたします。異議がないと決しますと、伊東国務大臣から趣旨説明があり、これに対し、大椿ゆうこ君、松沢成文君、田村まみ君、大門実紀史君の順に質疑を行います。次に、日程第一について、国土交通委員長が報告された後、採決いたします。次に、日程第二について、厚生労働委員長が報告された後、採決いたします。なお、本日の議案の採決は、いずれも押しボタン式投票をもって行います。以上をもちまして本日の議事を終了いたします。その所要時間は約一時間四十五分の見込みでございます。,https://kokkai.ndl.go.jp/txt/121714024X01920250514/13
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） ただいまの事務総長説明のとおり本日の本会議の議事を進めることに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714024X01920250514/14
2025-05-14,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 御異議ないと認め、さよう決定いたします。なお、予鈴は午前九時五十五分、本鈴は午前十時でございます。暫時休憩いたします。午前九時四十二分休憩 〔休憩後開会に至らなかった〕,https://kokkai.ndl.go.jp/txt/121714024X01920250514/15
2025-05-13,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長これより会議を開きます。まず、本日の議事日程第四に対し、立憲民主党・無所属の山登志浩君、日本維新の会の三木圭恵君、国民民主党・無所属クラブの田中健君、れいわ新選組の上村英明君、日本共産党の塩川鉄也君から、それぞれ討論の通告があります。討論時間は、山登志浩君、三木圭恵君、田中健君は各々十分以内、上村英明君、塩川鉄也君は各々三分以内とするに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X02620250513/1
2025-05-13,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02620250513/2
2025-05-13,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、本日の本会議の議事の順序について、事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121704024X02620250513/3
2025-05-13,築山信彦,,議院運営委員会,○築山事務総長まず、日程第一につき、竹内総務委員長の報告がございまして、日本維新の会、れいわ新選組、日本共産党及び参政党が反対でございます。次に、日程第二及び第三につき、堀内外務委員長の報告がございます。採決は二回になります。一回目は日程第二で、れいわ新選組及び日本共産党が反対でございます。二回目は日程第三で、立憲民主党・無所属、れいわ新選組及び日本共産党が反対でございます。次に、日程第四につき、大岡内閣委員長の報告がございます。次いで五人の方々からそれぞれ討論が行われますが、順序は印刷物のとおりでございます。立憲民主党・無所属、国民民主党・無所属クラブ、れいわ新選組、日本共産党、参政党及び日本保守党並びに有志の会の緒方林太郎議員、吉良州司議員、福島伸享議員、無所属の中村はやと議員及び松原仁議員が反対でございます。本日の議事は、以上でございます。――――――――――――― 議事日程第二十三号令和七年五月十三日午後一時開議第一電気通信事業法及び日本電信電話株式会社等に関する法律の一部を改正する法律案（内閣提出） 第二日本国の自衛隊とフィリピンの軍隊との間における相互のアクセス及び協力の円...,https://kokkai.ndl.go.jp/txt/121704024X02620250513/4
2025-05-13,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、本日の本会議は、午後零時五十分予鈴、午後一時から開会いたします。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02620250513/5
2025-05-13,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、次回の本会議の件についてでありますが、次回の本会議は、来る十五日木曜日午後一時から開会することといたします。また、同日午前十一時理事会、正午から委員会を開会いたします。本日は、これにて散会いたします。午後零時一分散会,https://kokkai.ndl.go.jp/txt/121704024X02620250513/6
2025-05-12,安住淳,立憲民主党・無所属,予算委員会,○安住委員長これより会議を開きます。予算の実施状況に関する件について調査を進めます。本日は、内外の諸課題についての集中審議を行います。この際、お諮りいたします。本件調査のため、本日、政府参考人として、お手元に配付いたしておりますとおり、内閣官房新しい資本主義実現本部事務局次長馬場健君外十名の出席を求め、説明を聴取いたしたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121705261X02220250512/1
2025-05-12,安住淳,立憲民主党・無所属,予算委員会,○安住委員長御異議なしと認めます。よって、そのように決しました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121705261X02220250512/2
2025-05-12,安住淳,立憲民主党・無所属,予算委員会,○安住委員長質疑の申出がありますので、順次これを許します。新谷正義君。,https://kokkai.ndl.go.jp/txt/121705261X02220250512/3
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員自由民主党の新谷正義でございます。本日は、予算委員会での質問の機会をいただきまして、誠にありがとうございます。理事、関係各位の皆様には厚く御礼を申し上げたいと存じます。早速でございますけれども、質問に入らせていただければと思います。アメリカのトランプ大統領が就任して、関税措置は非常に大きな危機をもたらしているところでございます。今日は、関税、社会保障、そして中小企業政策、年金を中心に質問をさせていただきたいと思います。まず、関税についてでございますけれども、そもそも、なぜ自由貿易が必要なのか、重要なのか。リカードの比較優位説というものがございます。比較優位説が示しているところでは、世界の国々にはそれぞれ得意分野がありまして、得意分野を強くして輸出をして、不得意なところは輸入をして、そして共存共栄で世界全体が強く豊かになっていく、そういったものであるんですけれども、これには実はデメリットがありまして、まず、元々不利な産業がなかなか自国で育ちにくいということがあります。あと、政治リスクがあるということであります。まさに今回でありますけれども、売ってあげない、買ってあげない、こうい...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/4
2025-05-12,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣委員から今御指摘がありましたリカードの比較優位説はそのとおりでございます。どの産業も強いということであればよいのですが、やはりそれぞれの国には得手不得手がある、あるいは向き不向きがあるということでございます。じゃ、自動車をどうしましょうか。委員の選挙区にはマツダがあるわけでございますが、これは、日本とアメリカの協力によって、よりよいものを造っていくということが大事なのではないだろうかというふうに考えております。したがいまして、関税は撤廃を求めるということでございます。ただ、これがあろうがなかろうが、いかに日本の自動車産業をより強くしていくかという観点も同時に大事なことでございます。政府といたしましては、広島は二十五か所だったと思いますが、全国に千か所の窓口を設けました。そこに来ていただいて、一体どの産業が影響を受けるのか、アメリカの需要と供給というものはどうなっていくのか、アメリカの景気はどうなっていくのか、日本のそれぞれの産業を強くするためにどんな措置がなされていくのか、あるいは、資金繰りが非常に厳しい、それに対してどのような措置が講ぜられるかということを、向こう様...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/5
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員石破総理、ありがとうございました。総じて我が国の産業を守るための強い決意をお伺いできた、そのように思っておるところであります。世界的な物価高を背景にして、我が国でも物価高が起きているところでありますが、これに対抗していくためには、やはりしっかり賃上げを進めていくことが必要だ、そのような認識で政府も対策を行っていただいていると承知をしております。我が国の雇用は、七割は中小企業、小規模事業者の皆様によるものであります。今回の関税措置は、これまでの賃上げや投資を促す、こういった中小企業政策に大きく水を差すものではないか、そのように思っております。まだ現時点、この瞬間には、自動車のサプライチェーンにおいても直接的な影響は大きくは出ておりません。ただ、今後、明らかに影響は出てきますし、受注が減っていくことが予想されるなど、見通しが立たない現状では、投資を控える、あるいは賃上げもしにくい、こういうことが起こってくると思っております。また、資金繰りへの不安の声、これは非常に多くいただいております。このままでは、これまでの中小企業政策とは真逆の方向に行ってしまうのではないか、そのようにも懸念...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/6
2025-05-12,武藤容治,自由民主党・無所属の会,予算委員会,○武藤国務大臣中小企業の賃上げに対する御質問をいただきました。これまでのところ、相談窓口あるいはプッシュ型での現状把握で、約三千件の今相談を受けております。相談内容としては、関税措置の内容確認が多いわけですけれども、資金繰りに関する相談も増加をしてきているところであります。委員がおっしゃるとおり、将来に対する不安というのは、ますます今大きくなってきているものだと私も肌で感じているところです。短期の支援策としては、セーフティーネット貸付けの利用要件の緩和ですとか中小企業の設備投資支援について、関税影響を受けた事業者に対する優先採択など、資金繰りの支援ですとか中堅・中小企業の事業強化策を講じてきているところです。その上で、関税措置の影響拡大、これがますます見込まれるということになれば、セーフティーネット貸付けの金利引下げについても検討することとしているところです。総理からも、中小企業支援に万全を期すよう御指示をいただいておりまして、現場の状況をしっかり把握しながら、実態に即した効果的な支援策を検討してまいりたいと思います。物価を上回る賃金を何とか今年は実現しようということで、自民党の部会長...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/7
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員ありがとうございます。中小企業、小規模事業者は、まさに我が国の経済の基盤でありまして、しっかりと守り抜く決意を共有させていただけたと思います。ありがとうございます。今回の関税措置は、米国にとっても自分の首を絞める側面があるということは、再び申し上げたいと思います。先日、パナソニックエナジーという会社を視察させていただきました。米国の電気自動車やデータセンターを支える蓄電池を製造、輸出をしております。これは基幹部品そのものでありまして、まさに米国の産業においても欠かせないものだ、そのように思っております。今回の関税措置で価格転嫁をせざるを得なくなったら、米国の産業にも打撃を与える可能性が高いと思っております。パナソニックエナジーもカンザスに工場を建設中でありまして、これから一万人の雇用を生む予定だということであります。これまでも今も我が国の民間企業は米国へ投資を行って、雇用にも貢献している、こういったことをしっかりと強調して、引き続き粘り強く交渉に当たっていただきたい、そのように思っております。また、電池でいいましたら、例えば部素材、そして製造装置、これはかなり大きいんですけれ...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/8
2025-05-12,武藤容治,自由民主党・無所属の会,予算委員会,○武藤国務大臣委員がおっしゃるとおり、蓄電池はもちろんですけれども、様々なところでアメリカの関税の影響は大きいんだというふうに認識をしているところです。赤澤大臣を中心に、関税措置の見直しについて、引き続き強く撤廃を求めていきたいというふうに思っておるところです。また、外国の蓄電池の案件ですけれども、競争力をつけるためには、蓄電池の性能とかあるいは安全性といった強み、今先生がおっしゃっていただいたようなものが日本は非常に強いわけですけれども、ここを維持強化をしながら、コスト競争力の向上に取り組む必要があると認識をしているところです。安全性等が確保された蓄電池の導入を国内で促進するため、導入補助金などの要件に、安全性に関する第三者認証の取得ですとか、事業者によるサイバーセキュリティー対策を求めてきているところです。また、二〇三〇年までに、蓄電池の年間製造能力ですけれども、ここは百五十ギガワットアワーとの目標を掲げ、国内の生産基盤確立の設備投資等を支援しているところです。これまで百ギガワットアワー以上の計画が進行するなど、着実に進行してきているところであります。さらに、電池用の鉱物の安定供給...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/9
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員ありがとうございます。我が国のサプライチェーンそして製造業の堅持に、是非政府一丸となって取り組んでいただきたい、そのように思います。次に、年金に関してお伺いをさせていただければと思います。我が国の年金制度は賦課方式を取っております。これは、積立てとは違い、基本的に現役世代が高齢世代を支える構造となっているところであります。当然、人口動態は変化をしますし、その時々の物価の状況、所得の状況によって、あるべき年金の姿も変動していくものだ、そのように思っております。今の制度では、財政検証を基に定期的に年金を見直し、制度の仕組みをつくり直すことが必要となっているところであります。まさに今回、そのような中で年金法改正の議論が出てきていると思っております。物価高によって、国民の生活は大変変わってきております。ただし、年金に関しては、やはり世代を超えて制度を維持していかなければなりません。今の年金受給も大事でありますけれども、次の世代にまでしっかりと持続可能な仕組みづくりをしていかなければ、常に将来への不安が国民につきまとうことになると思っております。今回の年金法の改正に関して、法改正の意義...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/10
2025-05-12,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣これはずっと課題になっておることで、とにかく、賦課方式というのはこういうものです。つまり、払う人がたくさんいて、もらう人が少なければそれは成り立つ制度だが、払う人は少なくなり、もらう人が多くなるということになるとその制度のサステーナビリティーが危うくなるというのは、これは子供が考えたって分かるお話でございます。そうすると、じゃ、どうするんだいということで、保険料を増やしますかというと、これはなかなか厳しいねと。もらう額を減らしますか、この生活が苦しいのにどうしてくれるんだという話になるわけです。そうすると、もらう人を減らしますかという議論は、結局、支給開始年齢を遅らせるかというお話になってくるわけです。消費税導入のときに、公費をどれだけ入れるんだという議論をさんざんいたしましたのはもう三十年以上前のことでございますが、その問題は今も続いているということだと思っております。よって、厚生年金法、国民年金法に基づきまして、五年に一回財政検証を行い、その結果を踏まえ、必要な見直しを行っていく。今回の改正法案は、現在、最終調整を行っておるところでございますが、一つは、より手厚い...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/11
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員ありがとうございます。是非検討を進めていただきたい、そのように思います。先ほどおっしゃられましたが、今回の改正の中身でございます。適用拡大など、必要な改革が盛り込まれている、そのように認識をしておりますが、ただ、今回、マクロ経済スライドの具体的な仕組みづくり、これは盛り込まない方向となった、そのように伺っておるところであります。このマクロ経済スライドは、恐らく、今、中継を御覧になられている方々もなかなか分かりづらいものだ、そのように思っております。基本的に、人口減少、あるいは平均寿命が延びることなど、社会情勢に合わせて緩やかに公的年金額を調整していく仕組みだ、そのように認識をしております。今、我が国の年金制度は、先ほど来ありますとおり、賦課方式を取っておりますから、特に、今、人口減少社会である中で、現役世代に過度に負担とならないように、賃金や物価も加味して、さらにはマクロスライドなども使って、様々調整されていくものとなっております。各世代の負担や状況を考えると、私も一九七五年生まれでありまして、ちょうどいわゆる第二次ベビーブームの最後の世代ぐらいでありました。ちょうどこの頃は...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/12
2025-05-12,福岡資麿,自由民主党,予算委員会,○福岡国務大臣御承知のとおり、年金の実際の給付水準につきましては、今後の経済状況の変化によって変わり得るものでございます。政府として移行を目指しております成長型経済では、将来の基礎年金の給付水準がおおむね維持される見通しでございまして、基礎年金の底上げ措置がなくとも将来の給付水準が確保されるものと考えています。他方、仮に経済が好調に推移しない場合におきましては、基礎年金の将来的な給付水準の低下のおそれがございます。このため、元々、経済が好調に推移しない場合の備えといたしまして、マクロ経済スライドの調整期間を早期に終了させる措置を、二〇二九年に予定されております次期財政検証後に発動の可否を判断する仕組みとして提案をさせていただいておりました。ただ、一方で、御案内がありましたように、就職氷河期世代以降の方が年金を受けるのは二〇三〇年代半ば以降でありますことから、それまでに就職氷河期世代を念頭に置いた様々な支援策も講じながら、次の財政検証の結果を踏まえ、年金制度における対応が必要な場合には適切に検討し、必要な措置を講じてまいりたいと思います。,https://kokkai.ndl.go.jp/txt/121705261X02220250512/13
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員ありがとうございます。是非、財政検証の結果も踏まえて、持続可能な仕組みづくりに引き続き取り組んでいただきたい、そのように思います。次に、年金と同様に社会保障の分野となりますけれども、医療、介護、障害福祉に関してお伺いをさせていただきたいと思います。現在、医療、介護、障害福祉は、基本的に公的サービスの報酬で賄われているところであります。そして、それぞれ報酬改定が定期的に行われているところであります。今、深刻な物価高にあって、一般的にも、国が賃上げに取り組んでいるところでありますし、また、人材確保のためにも賃上げが必要な状況となっております。ただ、診療報酬、介護報酬、障害福祉サービス等報酬の報酬改定、これは物価、賃金の上昇に追いついていないという声が最近多く上がってきているところであります。自民党も、各業界より緊急要望をいただいたところであります。このまま放置すると、医療、介護、障害福祉の提供体制の維持、あるいは医薬品安定提供の体制が根本から危うくなるのではないか、そのように思っておるところであります。今は、この診療報酬、介護報酬、障害福祉サービス報酬等につきましては、あくまで高...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/14
2025-05-12,福岡資麿,自由民主党,予算委員会,○福岡国務大臣医療、介護、障害福祉の置かれている厳しさにつきましては、委員を始め各委員からも様々これまで指摘をいただいてきたところでございます。資金繰りが悪化することで、必要な医療であったりサービスが継続できないような事態は何としても避けなければならないというふうに考えております。私どもとしましては、令和六年度報酬改定で一定の措置を講じましたけれども、依然として物価高騰等の影響がございますため、令和六年度の補正予算におきまして、医療分野では約一千三百億円、介護分野では約一千百億円、障害福祉分野では約三百七十億円の緊急的な支援を行ったり、重点支援地方交付金を積み増したり、また、令和七年度予算におきましては、入院時の食費基準の引上げを行ってきたところでございます。また、これらの取組の効果が出るまでに資金がショートしてしまってはいけませんので、そういう意味におきましては、資金繰り支援といたしまして、福祉医療機構の融資を大幅に拡充をさせていただいたところでございます。補正予算によります支援を全国に速やかに行き届かせるよう、都道府県とも連携して対応いたしますとともに、その効果であったり、物価など...,https://kokkai.ndl.go.jp/txt/121705261X02220250512/15
2025-05-12,新谷正義,自由民主党・無所属の会,予算委員会,○新谷委員ありがとうございます。今まさにもう緊急事態になりつつあるのではないかと思っておりまして、引き続き支援の検討をお願いできればと思っております。最後に、時間がなくなってまいりましたが、物流に関して質問させていただきたいと思います。今回の関税措置は、物流にも影響が出るのではないかと思っております。一つ代表的なのがトラック運送業であります。トラック運送業は、今回、下請法の改正で価格転嫁が進むことが期待されておりますけれども、トラックは、やはり多重委託構造、これが非常に私は問題があるのではないかと思っております。人手不足も続いておりますし、多重委託によって、運賃の原価割れ、あるいは安全管理に手が回らないなど、そういったことが起こり得るということであります。今これを直ちに解消するのは難しいんですけれども、下請法の改正は今進んでいるところでもありますし、やはりこれを機会に根底から物流を効率化していくということが必要だと思っております。そのためにも、取引適正化のために、公正取引委員会の監視機能の強化を更にしっかりと進めていくべきと考えますけれども、伊東大臣の御見解をお伺いしたいと思います。,https://kokkai.ndl.go.jp/txt/121705261X02220250512/16
