date,speaker,party,committee,text,url
2025-04-11,鈴木英敬,自由民主党・無所属の会,安全保障委員会,○鈴木（英）委員戦略の見直しについても是非機動的に考えていただきたいと思います。さて、今、サイバーの話でＮＡＴＯの話もしていただきました。そこで、順番を入れ替えまして、大臣にお伺いしたいと思います。先日、中谷防衛大臣それから石破総理がルッテＮＡＴＯ事務総長と相次いで会談をされました。サイバーの協力などもあって、僕は全体として大変評価しています。その中で、一点大臣にお伺いしたいのは、大臣が会談の中で、日本がウクライナ支援組織に参加することに関連して、ロシアのウクライナ侵略の教訓を収集する点でも大変意味があるとおっしゃられました。また、石破総理と事務総長の共同声明でも、誤った教訓が導き出されないよう、引き続き連携とありますので、大臣にお伺いしたいのは、この教訓とはどういうものを考えていて、それをどう生かしていきたいとお考えか、大臣の見解をお伺いします。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/12
2025-04-11,中谷元,自由民主党・無所属の会,安全保障委員会,○中谷国務大臣四月八日の火曜日でありますが、ルッテＮＡＴＯ事務総長との会談を通じまして、私から、ＮＡＴＯの対ウクライナ安全保障支援・訓練組織、ＮＳＡＴＵへの参加に向けて調整していきたいということを伝達いたしました。それに対してルッテ事務総長は前向きに受け止めていただきましたが、この組織は、ウクライナ軍の装備品に関連した支援、訓練の調整、また、ロシアによるウクライナ侵略に関する教訓の収集、分析等を実施している組織でございます。今後、この組織に具体的にどのような協力が可能であるのか、また、協力を通じてどのような教訓の収集、活用が可能であるのか、情報を収集して検討していくことといたしておりますが、一般論としまして、ウクライナの侵略においては新しい戦い方が実践をされ顕在化しておりますので、例えば、サイバー、偽情報、無人機といった分野を始めとする様々な分野について幅広い教訓と知見が得られることを期待いたしております。引き続き、ＮＡＴＯとの協力を通じまして、ウクライナにおける公正かつ永続的な平和の実現に向けても国際社会と連携して取り組んでまいりたいと考えております。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/13
2025-04-11,鈴木英敬,自由民主党・無所属の会,安全保障委員会,○鈴木（英）委員ありがとうございます。おっしゃっていただいたとおりで、支援とともに、教訓を得て我が国の防衛に生かす、是非お願いしたいと思います。最後に、一問だけ質問できませんでしたけれども、要望であります。今回の人的基盤の強化と両輪になるのは、自衛隊施設の老朽化の解消あるいは強靱化、あるいは、隊員の生活、勤務環境の改善であると思います。うちの地元の明野駐屯地もそうですけれども、教育研究組織も含めて、老朽化の解消あるいは強靱化に向けて是非よろしくお願いしたいと思います。質問を終わります。ありがとうございました。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/14
2025-04-11,遠藤敬,日本維新の会,安全保障委員会,○遠藤委員長お疲れさまでございました。鈴木英敬君の質疑は終了いたしました。次に、松尾明弘君。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/15
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員立憲民主党の松尾明弘です。本日もよろしくお願いします。今日は防衛省設置法等の一部を改正する法律案について質疑させていただきます。早速ですけれども、今回の法改正案においては、自衛隊の隊員の待遇改善を通じた人材確保の促進を目指していると記載されております。一方、自衛隊員の定数割れが慢性化していることが課題だとずっと言われております。過去十年間を見ても、平成二十七年ですと定員割れが一万九千八百十五人だったのが、令和五年になりますと定員割れが二万三千六百四十三人ということで、多少の増減はあるものの、定員割れが続いている状況となっております。これを解消しなければいけないというのはここにいる全員の共通認識だと思いますけれども、今回の法改正によって各種手当の新設、定年退職後の再任用の見直しなどが行われますが、これらの法改正によってどの程度効果があったのかということについては今後どうやって評価するんでしょうか、その評価方法を教えてほしいと思います。例えば、デジタル的に、人数が増えた、充足率が上がったという数字で見るのか、それとも、定性的に、アンケート等を行って自衛隊員の満足度等を測っていくの...,https://kokkai.ndl.go.jp/txt/121703815X00720250411/16
2025-04-11,青木健至,,安全保障委員会,○青木政府参考人お答え申し上げます。防衛力の中核である自衛官の確保は政府としての至上命題であり、自衛官が国防という国家にとって極めて崇高な任務に誇りと名誉、高い使命感を持って専念できる体制を整えることが不可欠です。このため、委員も御指摘のとおり、昨年末、関係閣僚会議で基本方針が取りまとめられまして、手当の新設や引上げ、処遇改善策を含む法案を提出しているところです。この基本方針に定められました各施策につきましては、自衛官の採用、中途退職の抑制、充足率の向上、こういったものにいかに寄与しているか、そういった観点から閣僚会議において令和七年中に効果の検証を行う、また、毎年フォローアップをすることとしております。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/17
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員そういった不断の見直しを行っていただきたいと思っています。これがうまくいかなかった場合、改善が見られなかった場合に、今後どうしようかという辺りはもう考えていらっしゃるんでしょうか。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/18
2025-04-11,青木健至,,安全保障委員会,○青木政府参考人お答え申し上げます。先ほど御説明いたしましたとおり、この法案による処遇改善策を含む、基本方針に定められた各施策をまずはしっかりとやっていくということでございますが、その上で、先ほど申しました採用、中途退職抑制、充足率向上にいかに寄与しているかという検証を行います。その検証を踏まえまして、基本方針で取りまとめた各施策の実効性をまずは確保していく。そして、関係省庁とも連携しながら、引き続き、隊員の処遇改善施策、生活、勤務環境の改善、新たな生涯設計の確立等の具体的な施策の実施に全力を挙げて取り組んでまいりたいと考えております。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/19
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員そのように取り組んでいただきたいと思います。一方で、先ほど言った、この十年を見ても充足率がずっと下回っている状態が続いている。定員は十年間変わっていないわけです。これから劇的に改善されればいいですけれども、ただ、日本の社会環境として少子化が進展しているのは間違いないわけであって、去年二〇二四年の出生数が七十万人を割り込んだと言われている状況です。母集団である若い人たち、自衛隊で働く人たちの人数がどんどん減っている中、これまでどおりの人数、定員を確保するというのは、この外的環境からしてもどんどんハードルが上がっているのではないかと思うんです。いろいろな待遇改善を進めて人材確保に努力するというのはもちろんやっていただきたい一方で、そもそも定員を見直すであったりとか無人化、省力化を進めていくということも併せて行う必要があると考えられますが、この辺りはどのように考えていらっしゃるんでしょうか。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/20
2025-04-11,中谷元,自由民主党・無所属の会,安全保障委員会,○中谷国務大臣自衛官の定数は、自衛隊の任務遂行に必要な自衛官の人数を積み上げたものでありまして、防衛力整備計画においては、自衛官の定数の総計を維持するとされております。しかしながら、少子化の影響が進行するわけでありますので、この定数を前提に、民間委託等の部外力を引き続き積極的に活用していく、そして、定員が従来の汎用護衛艦の半分程度でも運航できる「もがみ」型の護衛艦など、省人化、機械化、無人化の導入による装備体系、組織の最適化という取組を進めてまいります。また、人材不足の中で、令和六年七月末の高卒新卒者の有効求人倍率は過去最高の三・七〇を記録するわけでございますので、民間も含めた人材獲得競争がより熾烈なものとなっておりまして、自衛官の募集環境は引き続き厳しくなっております。私の個人的な考えでありますけれども、自衛隊を二年又は四年勤めた任期制の隊員の有効求人倍率も非常に高く、企業から人材が求められておりますので、自衛隊の中で過ごした任期制に何らかの資格を与えて、また、大学においても、こういった方々は、本当は大学へ行きたいけれども学費がない方が多いわけでありますので、二年、四年の任期を勤めた...,https://kokkai.ndl.go.jp/txt/121703815X00720250411/21
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員そういった努力を引き続き行っていただきたいと思います。一方で、自衛隊入隊に二の足を踏む大きな原因の一つは、今、緊張感が非常に高まっていることと裏表だと思っています。緊張感が非常に高まっていて、日本を守らなければいけない必要性が上がる一方で、いつ戦場にリアルに自分が行かなければいけないかもしれないといったことが、周りの家族からしても危険にさらすわけにはいかないという思いもあると考えられますので、待遇改善と併せて、緊張感を緩和する、あとは、日本は専守防衛に徹するんだ、こういう自衛隊の在り方そのものをきちんと示していくことが重要であると考えられますが、この点について大臣の考えを聞かせてください。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/22
2025-04-11,中谷元,自由民主党・無所属の会,安全保障委員会,○中谷国務大臣そのような緊張感とか使命感のある隊員が自衛隊にいることは必要なことでありますので、それだけ意識の高い集団でもありますし、やはり強くならなければならないわけでありますので、そのような方々が集まって自衛隊という組織の能力を高めていけるように、優秀な人材、そして、自衛隊が果たすべき役割、使命感、こういうことも募集の際には正直にＰＲしてまいりたいと思います。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/23
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員是非取り組んでください。話は変わりまして、物品役務相互提供協定、ＡＣＳＡに関する規定の共通化についてお話を伺います。今回の法改正を踏まえますと、新たにＡＣＳＡを他国と締結した場合に法改正が行われなくなると考えるんですけれども、具体的にＡＣＳＡを締結した後の国内での手続の流れについて教えてください。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/24
2025-04-11,大和太郎,,安全保障委員会,○大和政府参考人お答えいたします。ＡＣＳＡの国内法の共通規定化は、ＡＣＳＡに関する国内法の内容が定型化していることを踏まえて、これまで締約相手国ごとに整備していたＡＣＳＡに関する規定を統合するものであります。共通規定化により、従来のように相手国ごとに別個の条文を参照することなく、自衛隊法及びＰＫＯ法が規定するＡＣＳＡに係る活動の範囲及び提供される物品、役務の類型が総覧できるようになります。また、共通規定化は、潜在的なＡＣＳＡ締約国に対して、我が国とのＡＣＳＡの締結に伴って我が国が実施する国内法上の措置について一定の示唆を与えるものであり、今後の新たな協定の交渉を円滑に進めることに資するものと考えております。本法案について今国会で御承認いただけたならば、今後締結されるＡＣＳＡがこの法案の範囲内の内容となる場合には、その実施のために法改正が必要となることはありません。他方で、仮に本法案の範囲内にとどまらない例外が生じた場合には、改めて法改正、立法府の審査が必要になるということであります。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/25
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員法改正が必要ではなくなるということは、当たり前ですけれども、この安全保障委員会で法案の審議が行われないわけですから、国会の関与というものが一歩後退するかなという懸念は持っております。そして、先ほどの質問にもありましたけれども、今週、ＮＡＴＯのルッテ事務総長が来日しておりまして、中谷防衛大臣、石破総理大臣と相次いで会談されております。それを受けての政府からのリリースにおいては、相互運用性の向上を含め、様々な分野で実務的な安全保障・防衛協力を進めていくといったことが発表されておりまして、先ほどもお話に出ましたＮＳＡＴＵ、対ウクライナ安全保障支援・訓練組織に日本が参加することについて前向きなお話がされたとされております。これまでの日本のウクライナに対する支援、関わり合い方とは質が変わってくるかなと考えられるんですけれども、このＮＳＡＴＵに日本が参加していくことを通じて、今後、ＮＡＴＯに加盟している諸国との間でＡＣＳＡを締結することはあり得るんでしょうか。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/26
2025-04-11,中谷元,自由民主党・無所属の会,安全保障委員会,○中谷国務大臣今、ウクライナの戦闘が続いているわけでありますが、世界の安全保障環境が本当に変わってきておりまして、これは単なるヨーロッパの戦争ではなくて、あした、将来アジアでも起こり得る状況であるという認識は共通したものになってきておりまして、最近、ＮＡＴＯ加盟国の我が国周辺での共同訓練とか、ＮＡＴＯとの情報共有とか、先ほどお話しした人事交流とか、非常に増えてきておりますので、こういう点におきまして、新しい状況に関してＮＡＴＯとの関係もその在り方を変えていくべきであるというようなことも協議をさせていただきました。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/27
2025-04-11,大和太郎,,安全保障委員会,○大和政府参考人先ほど委員から、今後、安保委員会の審議にかからなくなることについてお話がありました。確かに、私が御説明したように、今国会でこの束ねる法案を御承認いただけたならば、今後締結されるＡＣＳＡがこの範囲内となる場合には、御指摘のとおり、その実施のための法改正が必要となることはありません。ただ、国の防衛政策について、安全保障委員会の委員の皆様を含む国会議員の皆様に対する御説明が必要だということはよく認識しておりまして、防衛省としては、新しくＡＣＳＡが締結される場合には国会での説明に努めてまいりたいと考えております。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/28
2025-04-11,藤井比早之,自由民主党・無所属の会,安全保障委員会,○藤井副大臣今後のＡＣＳＡの交渉予定について予断することは差し控えますが、政府といたしましては、ＮＡＴＯ諸国を含む各国との安全保障・防衛協力を進める中で、相手国との二国間関係や、自衛隊と相手国軍隊との協力の実績、具体的ニーズ等も踏まえながら、必要なＡＣＳＡの締結等に取り組んでいく考えでございます。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/29
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員ありがとうございます。今の答弁にあるとおり、やはり予断を許さないし、ウクライナの問題が日本にとっても非常に大きな影響を生じる可能性があるのは私も当然理解しています。だからこそ、ＮＡＴＯ諸国とＡＣＳＡをもし締結するということは日本にとっても非常に大きな影響を生じることにつながり得ると思っていますので、今話したように、国会できちんと関与していくことがより一層重要になると考えております。先ほど政府の方から、国会に事前に報告することもあるというお話がありましたけれども、それに対して安全保障委員会の各委員から様々な意見、指摘があると思うんですけれども、そういったものに対して政府はどのように向き合っていくのか、その姿勢について教えてください。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/30
2025-04-11,大和太郎,,安全保障委員会,○大和政府参考人先ほど私が申し上げたことの若干繰り返しになりますが、まず、ＡＣＳＡの締結相手国を検討するに当たっては、相手国との二国間関係、防衛協力を強化する必要性、また、これまでの自衛隊との協力実績、相手国からの要望などを総合的に勘案して判断してまいります。その上で、国の防衛政策について、安全保障委員会の委員を含む国会議員の皆様に対する丁寧な御説明を通じて国民の皆様の御理解を得ることは極めて重要であると考えております。防衛省としても、新しくＡＣＳＡが締結される場合には説明に努めてまいりたいと考えております。いかなる安全保障政策も国民の理解と納得がなければ実行はできません。国民の代表である国会からの御指摘や御意見に対しては、今後とも誠実に対応してまいります。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/31
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員 ＡＣＳＡの締結が、先ほどおっしゃったみたいに、予断を持って判断できない、いろいろな可能性があり得るというふうに言われておりますけれども、今までＡＣＳＡを七か国と、イタリアで八か国目ですかね、締結してきている中で、これは特定のどこかの国を対象として意識して締結されているのでしょうか。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/32
2025-04-11,斉田幸雄,,安全保障委員会,○斉田政府参考人お答え申し上げます。先ほど来ありましたとおり、我が国は、我が国の安全保障を一層強固なものとし、国際社会の平和及び安全により積極的に貢献していく観点からＡＣＳＡを締結してきております。同協定の締結は、特定の国を念頭に置いたものではございません。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/33
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員そうだと思うんです。私もいろいろ確認したんですけれども、政府としては特定の国を対象としているというような発表をされていないと私も承知していますが、一方で、各種報道では中国を念頭に置いているということも普通にみんなが書いているわけです。実際、東アジアの安全保障環境を見ると、中国の進出というものは意識せざるを得ないと思っておりますけれども、一連のＡＣＳＡの締結に対して中国、ロシア、北朝鮮、東アジアの諸国からのネガティブな反応はあるのでしょうか。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/34
2025-04-11,斉田幸雄,,安全保障委員会,○斉田政府参考人お答え申し上げます。これまで我が国が締結してきたＡＣＳＡにつきまして、中国から特段の反応があったとは承知しておりません。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/35
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員ほかの国はいかがですか。ロシア、北朝鮮その他。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/36
2025-04-11,斉田幸雄,,安全保障委員会,○斉田政府参考人今手元にはございませんけれども、承知している限り、特段の反応があったとは承知しておりません。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/37
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員反応がないということは、いいことなのか分からないですけれども、いいことだとは思っています。私は先週もＲＡＡで同じ質問に立たせていただきまして同じ話をしているんですけれども、外交と安全保障は車の両輪だと言われています。ＡＣＳＡを締結したりＲＡＡを締結したりすることで同志国との連携を強めていくことは、今の安全保障環境を踏まえると絶対にやらなければいけないことだと考えています。一方で、こういった同志国との連携を強めていくことが周辺国を刺激して緊張を高めることにつながることも無視できないと思っています。こういった同志国との連携を高めるのと併せて外交的な努力を一層強めていただいて、認識の共通化であったり緊張感の緩和を果たしていくべきだと考えていますが、外務省としてはこの辺りをどのように取り組んでいらっしゃるんでしょうか、具体的に教えてください。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/38
2025-04-11,藤井比早之,自由民主党・無所属の会,安全保障委員会,○藤井副大臣我が国の周辺国、地域では、核・ミサイル能力の強化、急速な軍備増強、力による一方的な現状変更の試みなどの動きが一層顕著になっております。我が国は、戦後最も厳しく複雑な安全保障環境に直面していると認識しております。厳しい安全保障上の現実を直視し、国家安全保障戦略等に基づき、我が国の防衛力の抜本的強化を着実に進める、また、同盟国、同志国との連携を更に深めてまいります。同時に、国際社会を分断から協調に導くべく、グローバルサウスを含む幅広い国際社会と連携して、対話と協調の外交を積極的に進めているところでございます。引き続き、危機を未然に防ぎ、平和で安定した国際環境を能動的に創出するため、外交と防衛を車の両輪として、総合的に外交、安全保障政策を進めてまいります。委員御指摘の中国との間につきましては、価値を共有する同盟国、同志国との連携を前提としつつ、戦略的互恵関係を包括的に推進するとともに、建設的かつ安定的な関係の構築を双方の努力で進めていくというのが日本政府の一貫した方針でございます。この大きな方針の方向性の下、日中安保対話等による安全保障分野における平素からの意思疎通を含め、幅広い...,https://kokkai.ndl.go.jp/txt/121703815X00720250411/39
2025-04-11,松尾明弘,立憲民主党・無所属,安全保障委員会,○松尾委員そうですよね。コミュニケーションの質と量をあらゆるレベルで増やしていくことが緊張感の緩和、ひいては日本の安全保障につながると考えていますので、是非取り組んでいただきたいと思っているんですけれども、私が不安なのが、先月三月二十二日の外務大臣の中国との会談においても、安全保障についてお互いの立場の言いっ放しになっていて、コミュニケーション、認識のすり合わせができているように余り見受けられないので、是非これからも引き続き取り組んでいただきたいと思っております。話は変わりまして、在日米軍の総司令部の移転の話を少しさせてください。在日米軍の総司令部が移転するかもしれない、そして、アップグレードを今進めている、サテライトオフィスを港区にあります赤坂プレスセンターに設置した、こういったことが報道されまして、先週も安全保障委員会でも少しお話をさせていただきました。赤坂プレスセンターにはヘリポートがありまして、在日米軍のヘリコプターの離発着が日常的に行われているのですが、具体的な在日米軍のヘリコプターの離発着状況、使用状況について防衛省としてどのように把握されているのか、教えてください。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/40
2025-04-11,田中利則,,安全保障委員会,○田中政府参考人お答えいたします。防衛省といたしましては、御指摘の米軍機の赤坂プレスセンターの利用状況について逐一詳細を把握しているわけではございませんけれども、赤坂プレスセンターにおける航空機の運用に関しましては、米側から、基本的にビルなどの障害物がない都立青山公園側からヘリポートにアプローチしている、全ての飛行運用を安全に実施しており、国際民間航空機関、ＩＣＡＯのルールや日本の航空法と整合的な米軍の規則に従って行われている、赤坂プレスセンターの周囲にはヘリコプターが安全に進入するために必要となる空間が存在しており、全ての飛行を安全に実施している、ヘリポート周辺の政策研究大学院大学等は米軍の運用において支障にはなっていない、米軍は日米安保条約、日米地位協定及び日米合同委員会の合意に従い、引き続き全ての航空機を安全に運航するとの説明を受けているところでございます。私どもとしましては、引き続き米側に対して、安全面に配慮し、地元の皆様に与える影響を最小限にとどめるよう求めてまいりたいと考えております。,https://kokkai.ndl.go.jp/txt/121703815X00720250411/41
